Actual,Predicted
6047.1,6086.283381216109
6041.9,6135.789872386297
6757.2,6759.907087186849
5505.9,5548.670486114637
5632.2,5617.433329176307
6580.7,6566.378644290188
6528.9,6447.904348132727
5528.9,5550.0338448165385
5525.0,5475.9167245374665
5213.0,5225.036957768197
6835.7,6909.725622367784
6053.5,5974.136560695176
5212.2,5217.1380057637425
6542.8,6517.719286059712
4935.5,4864.7415490563335
6019.5,6015.816365275444
4834.8,4728.307461493376
5609.4,5749.75407767044
5765.4,5795.024307010721
5909.3,5829.449384303505
5227.2,5171.299473714675
5699.6,5760.47993253445
4767.5,4724.731271604297
6477.1,6485.8386987782405
6679.0,6611.721147141289
4963.8,4969.318346786024
6883.3,6889.797094930045
5964.6,5920.905659597526
5605.8,5550.0338448165385
6046.8,6097.140830612468
6249.6,6254.66919680424
5988.8,5993.2489663893975
6130.3,6086.283381216109
6148.9,6162.41463802755
5247.4,5236.734476608923
5225.6,5235.860050109616
5615.6,5617.433329176307
5209.8,5163.977739449993
5819.9,5810.683922116455
5700.3,5751.191090784226
5113.0,5122.240570295106
5817.6,5748.2884389672245
5204.9,5217.1380057637425
6091.6,6031.0938143370495
5934.8,5915.260057757399
6443.8,6508.161914496911
6019.1,6085.917920212954
5628.6,5619.649995726851
5210.8,5236.734476608923
5159.3,5148.373285723883
5915.7,5872.1658942149925
5840.9,5828.831596596114
6208.0,6176.186650103241
4992.6,4975.1887314799715
6824.4,6855.086712728104
5236.0,5269.494075364185
6780.3,6666.014573861501
5115.7,5152.239963559746
6694.4,6666.014573861501
4637.9,4663.200281678065
5798.2,5756.644972620888
5848.9,5888.125942004886
6666.5,6675.574674678932
5435.3,5438.021586540994
5620.2,5688.691186394699
5585.9,5684.101035035596
5387.0,5404.889530702361
6860.9,6984.694620590249
5409.5,5404.889530702361
6301.2,6276.973575598338
6667.9,6666.014573861501
6702.2,6682.449816403949
5687.6,5551.471631367241
5863.2,5891.863633257029
4757.0,4836.448777757318
5618.0,5688.691186394699
6047.2,5971.246232253584
6302.0,6302.358941447702
6547.9,6450.326934798043
5846.5,5795.7724045980585
6303.5,6372.326886976519
6438.7,6448.750958045915
5496.9,5477.347081147425
6500.4,6508.366948970011
5700.2,5687.139396018634
5189.9,5193.942927896534
4559.0,4628.713128185388
6692.1,6671.054729809797
6204.5,6195.075476298184
5164.4,5152.239963559746
5865.0,5888.125942004886
6490.6,6450.326934798043
6273.3,6303.258651285604
6757.4,6756.542728252063
4887.4,4923.784863237383
5151.2,5133.992275604354
