Datetime,Actual,Forecast
2023-01-08 05:00:00,5355.4,5349.011119974681
2023-01-08 05:30:00,5366.1,5361.290395936773
2023-01-08 06:00:00,5416.0,5409.913114139899
2023-01-08 06:30:00,5488.1,5471.898096890696
2023-01-08 07:00:00,5542.0,5546.719899510058
2023-01-08 07:30:00,5565.1,5566.801873587856
2023-01-08 08:00:00,5595.2,5577.336183732861
2023-01-08 08:30:00,5669.2,5686.105743658716
2023-01-08 09:00:00,5685.4,5742.529594486133
2023-01-08 09:30:00,5740.2,5737.333488143831
2023-01-08 10:00:00,5808.4,5803.814382479144
2023-01-08 10:30:00,5853.4,5891.801781642273
2023-01-08 11:00:00,5901.0,5853.781240690357
2023-01-08 11:30:00,5905.5,5894.065238387245
2023-01-08 12:00:00,5906.5,5894.739320144838
2023-01-08 12:30:00,5898.2,5879.557971933147
2023-01-08 13:00:00,5833.7,5903.9938456597765
2023-01-08 13:30:00,5865.9,5834.453187780851
2023-01-08 14:00:00,5907.2,5868.931575242558
2023-01-08 14:30:00,5903.2,5920.551127526419
2023-01-08 15:00:00,5911.5,5913.642505637207
2023-01-08 15:30:00,5919.0,5893.324682220146
2023-01-08 16:00:00,6000.0,5967.709108163845
2023-01-08 16:30:00,6005.7,6026.046445938817
2023-01-08 17:00:00,6067.4,6021.590636330163
2023-01-08 17:30:00,6118.9,6088.879973166085
2023-01-08 18:00:00,6186.9,6150.217569277214
2023-01-08 18:30:00,6270.7,6221.941110210565
2023-01-08 19:00:00,6356.6,6335.38931617874
2023-01-08 19:30:00,6474.9,6449.992231179297
2023-01-08 20:00:00,6540.3,6532.921317094557
2023-01-08 20:30:00,6580.4,6550.892836790943
2023-01-08 21:00:00,6609.1,6586.241987687005
2023-01-08 21:30:00,6596.0,6613.88422249158
2023-01-08 22:00:00,6556.3,6543.958251989648
2023-01-08 22:30:00,6433.8,6406.81316067924
2023-01-08 23:00:00,6321.3,6321.248022260065
2023-01-08 23:30:00,6200.0,6207.733067087622
2023-01-15 00:00:00,6040.5,6057.175035557981
2023-01-15 00:30:00,5954.4,5921.793702792421
2023-01-15 01:00:00,5828.5,5887.3799691312
2023-01-15 01:30:00,5716.0,5785.119261571232
2023-01-15 02:00:00,5615.3,5642.312060699719
2023-01-15 02:30:00,5516.6,5516.3166427125525
2023-01-15 03:00:00,5460.0,5414.759211253247
2023-01-15 03:30:00,5408.6,5390.469021380339
2023-01-15 04:00:00,5372.2,5363.468531323451
2023-01-15 04:30:00,5350.4,5349.41422729382
2023-01-15 05:00:00,5357.4,5346.339887730997
2023-01-15 05:30:00,5381.4,5364.1395211698255
2023-01-15 06:00:00,5408.4,5428.040685709476
2023-01-15 06:30:00,5472.7,5466.296557349288
2023-01-15 07:00:00,5567.0,5529.125882528829
2023-01-15 07:30:00,5592.3,5597.615306674251
2023-01-15 08:00:00,5631.8,5610.703588984399
2023-01-15 08:30:00,5772.0,5722.123650002258
2023-01-15 09:00:00,5850.7,5846.711676668926
2023-01-15 09:30:00,5955.2,5918.156446072184
2023-01-15 10:00:00,5989.0,6045.186359494434
2023-01-15 10:30:00,5993.4,6086.668886630093
2023-01-15 11:00:00,5936.6,5983.2645244331125
2023-01-15 11:30:00,5890.4,5905.621808121549
2023-01-15 12:00:00,5888.1,5857.807735794067
2023-01-15 12:30:00,5855.8,5851.417757370129
2023-01-15 13:00:00,5893.1,5855.239143113243
2023-01-15 13:30:00,5915.2,5905.8190295392815
2023-01-15 14:00:00,6011.6,5939.350035077712
2023-01-15 14:30:00,6046.8,6035.548900114725
2023-01-15 15:00:00,6016.4,6072.045196775117
2023-01-15 15:30:00,6110.8,6002.147743260169
2023-01-15 16:00:00,6146.7,6159.612260016453
2023-01-15 16:30:00,6176.8,6171.1060802569455
2023-01-15 17:00:00,6129.4,6188.103262251044
2023-01-15 17:30:00,6180.3,6141.421198386828
2023-01-15 18:00:00,6233.3,6210.553967724013
2023-01-15 18:30:00,6263.3,6276.368509554506
