,0
NEM Demand (Forecast),52.072690720089405
NEM Demand (Actual)_lag1,23.054336812715203
NEM Demand (Forecast)_lag1,17.466276833582423
NEM Demand (Forecast)_lag2,2.156026756791313
NEM Demand (Actual)_lag2,1.6735165352734567
Hour,1.6095704144092307
NEM Demand (Actual)_lag3,1.602971221567848
TreatAs_DayType_Code,0.18404362080859749
NEM Demand (Forecast)_lag3,0.1483737498592778
DayOfWeek,0.032193334903266854
